date,year,sample_id,species_common,species_scientific,sp_code,sp_number,location_general,age,sex_field,weight,bag,bag_weight,actual_weight,beak,tarsus,tail,wing,head,hg_raw,hg,log_hg,carbon,nitrogen,log_n,julian,mean_julian,sd_julian,julian_z,hg_mean,hg_mean_species,mean_n,sd_n,nitrogen_s,mean_c,sd_c,carbon_s,mean_hg
2023-07-21,2023,TH23_074,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,340,black,21,319,31.85,38.77,117,288,93.75,166.55,166.24419,2.221544637,-20.97,13.77,1.13893394,19559,16674.445054945056,1689.2726130061897,1.7075721957758248,0.5276936905881318,0.5276936905881318,14.047175572519084,0.7273220372436453,-0.38109057381171224,-20.612519083969467,0.5266721991924687,-0.6787541027960985,315.03918459725276
2023-07-21,2023,TH23_076,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,400,black,21,379,33.86,39.66,111,305,86.74,355.05,344.90449,2.550289517,-21.36,14.02,1.146748014,19559,16674.445054945056,1689.2726130061897,1.7075721957758248,1.0947987008058289,1.0947987008058289,14.047175572519084,0.7273220372436453,-0.03736387889754093,-20.612519083969467,0.5266721991924687,-1.4192526531239424,315.03918459725276
2023-07-21,2023,TH23_077,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,350,black,21,329,32.43,40.12,116,303,82.07,217.6,214.62938,2.337658891,-21.38,13.19,1.120244796,19559,16674.445054945056,1689.2726130061897,1.7075721957758248,0.681278363116585,0.681278363116585,14.047175572519084,0.7273220372436453,-1.1785365060125896,-20.612519083969467,0.5266721991924687,-1.4572269377561389,315.03918459725276
2023-07-21,2023,TH23_078,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,330,black,21,309,35.02,40.2,126,304,87.86,275.267,269.2861626,2.43975415,NA,NA,NA,19559,16674.445054945056,1689.2726130061897,1.7075721957758248,0.8547703770381974,0.8547703770381974,14.047175572519084,0.7273220372436453,NA,-20.612519083969467,0.5266721991924687,NA,315.03918459725276
2023-07-21,2023,TH23_079,Black-legged Kittiwake,Rissa tridactyla,BLKI,3,Saunders small cliffs,adult,unknown,NA,NA,NA,NA,32.89,40.57,126,307,88.33,423.933,410.1917974,2.627297224,-21.04,14.02,1.146748014,19559,16674.445054945056,1689.2726130061897,1.7075721957758248,1.302034214964055,1.302034214964055,14.047175572519084,0.7273220372436453,-0.03736387889754093,-20.612519083969467,0.5266721991924687,-0.8116640990087888,315.03918459725276
2010-07-27,2010,TH2010_109,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,150,yellow,8,142,14.07,26.48,none,118,NA,204.7079,204.7079,2.311134603,-21.85,12.61,1.100715087,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.9134070884180838,0.9134070884180838,12.159230769230769,0.49557462182218914,0.9095890122698119,-21.793717948717948,0.25145864845228916,-0.2238222929633395,224.1146391304348
2010-07-27,2010,TH2010_131,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,173,yellow,8,165,14.13,25.05,none,117,NA,127.002,127.002,2.10381056,-21.76,11.91,1.075911761,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.5666831961212707,0.5666831961212707,12.159230769230769,0.49557462182218914,-0.5029126962037859,-21.793717948717948,0.25145864845228916,0.13408943747004876,224.1146391304348
2010-07-27,2010,TH2010_132,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,158,red,14,144,14.01,24.46,none,112,NA,234.676,234.676,2.370468677,NA,NA,NA,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,1.047124814829336,1.047124814829336,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-27,2010,TH2010_134,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,160,yellow,8,152,14.69,25.19,none,119,NA,247.6805,247.6805,2.393891816,NA,NA,NA,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,1.1051509216934725,1.1051509216934725,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-27,2010,TH2010_135,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,159,yellow,8,151,13.14,24.15,none,119,NA,214.7662,214.7662,2.331965933,-22.17,11.99,1.078819183,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.9582872445695347,0.9582872445695347,12.159230769230769,0.49557462182218914,-0.3414839295210887,-21.793717948717948,0.25145864845228916,-1.4963973345042787,224.1146391304348
2010-07-27,2010,TH2010_136,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,176,yellow,8,168,15.55,26.5,none,120,NA,159.1088,159.1088,2.2016942,NA,NA,NA,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.7099438065150159,0.7099438065150159,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-27,2010,TH2010_140,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,154,yellow,8,146,13.58,25.84,none,112,NA,214.89215,214.89215,2.332220551,-21.93,12.17,1.085290578,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.9588492337394019,0.9588492337394019,12.159230769230769,0.49557462182218914,0.021730795514979088,-21.793717948717948,0.25145864845228916,-0.5419660533485672,224.1146391304348
2010-07-27,2010,TH2010_141,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,155,yellow,8,147,13.15,25.12,none,115,NA,139.7901,139.7901,2.145476416,-21.86,11.76,1.070407322,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.6237437257217371,0.6237437257217371,12.159230769230769,0.49557462182218914,-0.8055916337338436,-21.793717948717948,0.25145864845228916,-0.2635902630114859,224.1146391304348
2010-07-27,2010,TH2010_142,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,162,yellow,8,154,14.73,27.04,none,122,NA,220.8343,220.8343,2.344066529,-21.91,12.68,1.103119254,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.9853631197713701,0.9853631197713701,12.159230769230769,0.49557462182218914,1.0508391831171724,-21.793717948717948,0.25145864845228916,-0.4624301132522603,224.1146391304348
2010-07-27,2010,TH2010_146,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,151,yellow,8,143,14.17,25.27,none,114,NA,189.3857,189.3857,2.277347184,-21.83,11.98,1.078456818,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.8450393991879195,0.8450393991879195,12.159230769230769,0.49557462182218914,-0.3616625253564254,-21.793717948717948,0.25145864845228916,-0.14428635286701844,224.1146391304348
2010-07-27,2010,TH2010_150,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,159,red,14,145,13.34,24.64,none,110,NA,175.5958,175.5958,2.244514124,-21.64,11.95,1.077367905,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.7835088358409429,0.7835088358409429,12.159230769230769,0.49557462182218914,-0.4221983128624391,-21.793717948717948,0.25145864845228916,0.6113050780479045,224.1146391304348
2010-07-26,2010,TH2010_151,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,150,yellow,8,142,14.1,23.92,none,113,NA,177.0004,177.0004,2.247974248,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.789776164050514,0.789776164050514,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_152,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,157,red,14,143,13.23,25,none,119,NA,91.0073,91.0073,1.95907623,-21.65,12.43,1.094471129,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.40607476759710337,0.40607476759710337,12.159230769230769,0.49557462182218914,0.546374287233744,-21.793717948717948,0.25145864845228916,0.5715371079997581,224.1146391304348
2010-07-26,2010,TH2010_153,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,158,yellow,8,150,13.93,24.68,none,113,NA,240.8998,240.8998,2.381836439,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.0748954237647825,1.0748954237647825,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_154,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,155,yellow,8,147,15.16,24.51,none,116,NA,231.0731,231.0731,2.363749391,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.03104866730957,1.03104866730957,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_155,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,158,yellow,8,150,13.78,25.4,none,113,NA,266.2367,266.2367,2.425267922,-21.71,12,1.079181246,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.187948725852978,1.187948725852978,12.159230769230769,0.49557462182218914,-0.32130533368575204,-21.793717948717948,0.25145864845228916,0.33292928771082314,224.1146391304348
2010-07-26,2010,TH2010_156,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,159,yellow,8,151,13.92,26.35,none,117,NA,241.9163,241.9163,2.383665132,-21.57,12.4,1.093421685,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.0794310489427896,1.0794310489427896,12.159230769230769,0.49557462182218914,0.48583849972773396,-21.793717948717948,0.25145864845228916,0.8896808683849858,224.1146391304348
2010-07-27,2010,TH2010_157,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,164,yellow,8,156,14.86,25.62,none,115,NA,141.0436,141.0436,2.149353384,-21.77,11.79,1.071513805,14817,16596.078260869566,2044.9175385417245,-0.8700000011434524,0.6293368454075531,0.6293368454075531,12.159230769230769,0.49557462182218914,-0.7450558462278335,-21.793717948717948,0.25145864845228916,0.09432146742190235,224.1146391304348
2010-07-26,2010,TH2010_160,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,151,yellow,8,143,13.55,24.37,none,114,NA,211.0254,211.0254,2.324334732,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.9415957869542968,0.9415957869542968,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_161,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,157,yellow,8,149,12.92,23.02,none,114,NA,229.2194,229.2194,2.360251371,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.0227774539377334,1.0227774539377334,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_163,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,156,yellow,8,148,15.02,24.22,none,114,NA,289.5305,289.5305,2.46169432,-21.92,11.97,1.07809415,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.2918857113635187,1.2918857113635187,12.159230769230769,0.49557462182218914,-0.3818411211917621,-21.793717948717948,0.25145864845228916,-0.5021980833004208,224.1146391304348
2010-07-26,2010,TH2010_169,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,144,yellow,8,136,13.02,24.92,none,113,NA,192.9041,192.9041,2.285341458,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.8607385075266313,0.8607385075266313,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_170,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,160,yellow,8,152,14.67,25.98,none,113,NA,184.4678,184.4678,2.265920568,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.8230957188505642,0.8230957188505642,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_176,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,147,yellow,8,139,13.87,24.65,none,104,NA,184.7099,184.7099,2.266490173,-21.58,12.53,1.097951071,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.8241759695693006,0.8241759695693006,12.159230769230769,0.49557462182218914,0.7481602455871147,-21.793717948717948,0.25145864845228916,0.8499128983368394,224.1146391304348
2010-07-25,2010,TH2010_222,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,150,yellow,8,142,13.88,24.04,none,117,NA,191.7295,191.7295,2.28268894,NA,NA,NA,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.8554974398098706,0.8554974398098706,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_223,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,156,yellow,8,148,none,none,none,108,NA,205.6779,205.6779,2.313187629,-21.7,12.14,1.084218687,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.9177352304964576,0.9177352304964576,12.159230769230769,0.49557462182218914,-0.03880499199103102,-21.793717948717948,0.25145864845228916,0.37269725775898366,224.1146391304348
2010-07-25,2010,TH2010_225,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,149,yellow,8,141,13.72,24.87,none,110,NA,199.1627,199.1627,2.299208005,-21.95,12.09,1.082426301,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.888664394136642,0.888664394136642,12.159230769230769,0.49557462182218914,-0.13969797116771812,-21.793717948717948,0.25145864845228916,-0.6215019934448741,224.1146391304348
2010-07-25,2010,TH2010_227,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,150,yellow,8,142,14.76,25.18,none,115,NA,195.6302,195.6302,2.291435899,NA,NA,NA,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.8729023715677188,0.8729023715677188,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_231,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,163,yellow,8,155,none,none,none,115,NA,257.7008,257.7008,2.411115767,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.1498615217635026,1.1498615217635026,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_236,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,145,yellow,8,137,12.93,25.21,none,116,NA,173.7173,173.7173,2.239843071,-21.88,11.98,1.078456818,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.7751269648159684,0.7751269648159684,12.159230769230769,0.49557462182218914,-0.3616625253564254,-21.793717948717948,0.25145864845228916,-0.3431262031077928,224.1146391304348
2010-07-26,2010,TH2010_237,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,149,yellow,8,141,14.95,25.4,none,117,NA,223.8532,223.8532,2.349963307,-21.73,11.86,1.074084689,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.9988334580398265,0.9988334580398265,12.159230769230769,0.49557462182218914,-0.603805675380473,-21.793717948717948,0.25145864845228916,0.2533933476145162,224.1146391304348
2010-07-25,2010,TH2010_238,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,138,yellow,8,130,13.11,23.08,none,108,NA,230.9504,230.9504,2.363518719,NA,NA,NA,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,1.0305011796466663,1.0305011796466663,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-25,2010,TH2010_239,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,149,yellow,8,141,15.08,24.8,none,116,NA,210.9016,210.9016,2.324079875,-21.62,11.89,1.075181855,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.9410433910890363,0.9410433910890363,12.159230769230769,0.49557462182218914,-0.5432698878744593,-21.793717948717948,0.25145864845228916,0.6908410181442114,224.1146391304348
2010-07-25,2010,TH2010_240,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,160,yellow,8,152,14.93,26.27,none,116,NA,274.0022,274.0022,2.43775405,-21.73,12.23,1.087426457,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,1.2225984034917534,1.2225984034917534,12.159230769230769,0.49557462182218914,0.1428023705270029,-21.793717948717948,0.25145864845228916,0.2533933476145162,224.1146391304348
2010-07-26,2010,TH2010_241,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,154,yellow,8,146,15.32,24.27,none,120,NA,186.1302,186.1302,2.269816844,-21.86,11.83,1.072984745,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.8305133512125112,0.8305133512125112,12.159230769230769,0.49557462182218914,-0.6643414628864831,-21.793717948717948,0.25145864845228916,-0.2635902630114859,224.1146391304348
2010-07-25,2010,TH2010_242,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,148,yellow,8,140,15.24,23.17,none,112,NA,193.9128,193.9128,2.287606477,NA,NA,NA,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.8652393290879258,0.8652393290879258,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-25,2010,TH2010_243,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,200,black,21,179,13.86,23.73,none,116,NA,177.1397,177.1397,2.248315905,-21.82,11.83,1.072984745,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.7903977209489855,0.7903977209489855,12.159230769230769,0.49557462182218914,-0.6643414628864831,-21.793717948717948,0.25145864845228916,-0.10451838281887203,224.1146391304348
2010-07-25,2010,TH2010_244,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,138,yellow,8,130,13.14,24.51,none,110,NA,176.0907,176.0907,2.24573642,NA,NA,NA,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.785717080701342,0.785717080701342,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_245,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,153,yellow,8,145,15.71,25.07,none,120,NA,253.5985,253.5985,2.40414668,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,1.1315570503736956,1.1315570503736956,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-25,2010,TH2010_246,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,154,yellow,8,146,14.8,24.62,none,114,NA,184.2501,184.2501,2.265407732,NA,NA,NA,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.8221243409841085,0.8221243409841085,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-25,2010,TH2010_247,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,154,yellow,8,146,14.03,25.8,none,117,NA,194.5506,194.5506,2.289032575,NA,NA,NA,14815,16596.078260869566,2044.9175385417245,-0.8709780356912056,0.8680851940545101,0.8680851940545101,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
2010-07-26,2010,TH2010_248,Dovekie,Alle alle,DOVE,4,Green Valley,adult,unknown,150,yellow,8,142,14.08,24.15,none,118,NA,198.0304,198.0304,2.296731865,NA,NA,NA,14816,16596.078260869566,2044.9175385417245,-0.870489018417329,0.8836120691105155,0.8836120691105155,12.159230769230769,0.49557462182218914,NA,-21.793717948717948,0.25145864845228916,NA,224.1146391304348
